,X,Y,Z,C,LINE,L,R
17521,111.11111111111109,696.9696969696968,-96.55172413793103,3339.920488432928,L_05,1,1
17522,111.11111111111109,696.9696969696968,-93.10344827586206,3164.2701441635018,L_05,1,1
17523,111.11111111111109,696.9696969696968,-89.65517241379311,2899.7233221063866,L_05,1,1
17524,111.11111111111109,696.9696969696968,-86.20689655172414,3178.124631607547,L_05,1,1
17525,111.11111111111109,696.9696969696968,-82.75862068965517,3222.6976254806104,L_05,1,1
17526,111.11111111111109,696.9696969696968,-79.3103448275862,3099.438983611397,L_05,1,1
17527,111.11111111111109,696.9696969696968,-75.86206896551724,2606.456004585609,L_05,1,1
17528,111.11111111111109,696.9696969696968,-72.41379310344828,2658.8320944835286,L_05,1,1
17529,111.11111111111109,696.9696969696968,-68.96551724137932,2574.6802746689186,L_05,1,1
17530,111.11111111111109,696.9696969696968,-65.51724137931035,2200.2991715627077,L_05,1,1
17531,111.11111111111109,696.9696969696968,-62.06896551724138,2251.741769516092,L_05,1,1
17532,111.11111111111109,696.9696969696968,-58.62068965517241,2401.849000260918,L_05,1,1
17533,111.11111111111109,696.9696969696968,-55.17241379310345,1720.127473284022,L_05,1,1
17534,111.11111111111109,696.9696969696968,-51.724137931034484,2058.299240110341,L_05,1,1
17535,111.11111111111109,696.9696969696968,-48.27586206896552,2009.7200820896778,L_05,1,1
17536,111.11111111111109,696.9696969696968,-44.827586206896555,2062.459535918054,L_05,1,1
17537,111.11111111111109,696.9696969696968,-41.37931034482759,2038.3406775970484,L_05,1,1
17538,111.11111111111109,696.9696969696968,-37.931034482758626,1476.6717387512576,L_05,1,1
17539,111.11111111111109,696.9696969696968,-34.482758620689665,369.1689336411709,L_05,0,1
17540,111.11111111111109,696.9696969696968,-31.034482758620697,768.0377971054198,L_05,0,1
17541,111.11111111111109,696.9696969696968,-27.58620689655173,251.6741557490126,L_05,0,1
17542,111.11111111111109,696.9696969696968,-24.13793103448276,341.429558622457,L_05,0,1
17543,111.11111111111109,696.9696969696968,-20.689655172413794,601.5068401989573,L_05,0,1
17544,111.11111111111109,696.9696969696968,-17.241379310344826,864.7879754446242,L_05,0,1
17545,111.11111111111109,696.9696969696968,-13.793103448275872,260.85595389344786,L_05,0,1
17546,111.11111111111109,696.9696969696968,-10.344827586206904,130.83233409998888,L_05,0,1
17547,111.11111111111109,696.9696969696968,-6.896551724137936,333.27306461098965,L_05,0,1
17548,111.11111111111109,696.9696969696968,-3.448275862068968,493.84593206008464,L_05,0,1
17549,111.11111111111109,696.9696969696968,0.0,148.31841941389183,L_05,0,1
17550,111.11111111111109,717.1717171717171,-100.0,3418.1372937099754,L_05,1,1
17551,111.11111111111109,717.1717171717171,-96.55172413793103,3276.830994685205,L_05,1,1
17552,111.11111111111109,717.1717171717171,-93.10344827586206,3146.3560406741476,L_05,1,1
17553,111.11111111111109,717.1717171717171,-89.65517241379311,2688.170697478661,L_05,1,1
17554,111.11111111111109,717.1717171717171,-86.20689655172414,2964.5899058786886,L_05,1,1
17555,111.11111111111109,717.1717171717171,-82.75862068965517,3188.305391779305,L_05,1,1
17556,111.11111111111109,717.1717171717171,-79.3103448275862,2819.757795353484,L_05,1,1
17557,111.11111111111109,717.1717171717171,-75.86206896551724,2820.4996305195036,L_05,1,1
17558,111.11111111111109,717.1717171717171,-72.41379310344828,2883.5296708098176,L_05,1,1
17559,111.11111111111109,717.1717171717171,-68.96551724137932,2632.5344087382264,L_05,1,1
17560,111.11111111111109,717.1717171717171,-65.51724137931035,2171.72412708776,L_05,1,1
17561,111.11111111111109,717.1717171717171,-62.06896551724138,2312.1442088457534,L_05,1,1
17562,111.11111111111109,717.1717171717171,-58.62068965517241,2640.5176828082313,L_05,1,1
17563,111.11111111111109,717.1717171717171,-55.17241379310345,1985.201189017851,L_05,1,1
17564,111.11111111111109,717.1717171717171,-51.724137931034484,1766.9299691301399,L_05,1,1
17565,111.11111111111109,717.1717171717171,-48.27586206896552,1646.8369843836617,L_05,1,1
17566,111.11111111111109,717.1717171717171,-44.827586206896555,1491.5620142232065,L_05,1,1
17567,111.11111111111109,717.1717171717171,-41.37931034482759,1879.2473871609154,L_05,1,1
17568,111.11111111111109,717.1717171717171,-37.931034482758626,1712.6494328964645,L_05,1,1
17569,111.11111111111109,717.1717171717171,-34.482758620689665,1284.7455982446568,L_05,1,1
17570,111.11111111111109,717.1717171717171,-31.034482758620697,142.27936248527453,L_05,0,1
17571,111.11111111111109,717.1717171717171,-27.58620689655173,52.08831560715407,L_05,0,1
17572,111.11111111111109,717.1717171717171,-24.13793103448276,320.7495306497365,L_05,0,1
17573,111.11111111111109,717.1717171717171,-20.689655172413794,719.6895758113734,L_05,0,1
17574,111.11111111111109,717.1717171717171,-17.241379310344826,264.42378208858236,L_05,0,1
17575,111.11111111111109,717.1717171717171,-13.793103448275872,397.93697013998565,L_05,0,1
17576,111.11111111111109,717.1717171717171,-10.344827586206904,509.6613844854218,L_05,0,1
17577,111.11111111111109,717.1717171717171,-6.896551724137936,432.3377800163813,L_05,0,1
17578,111.11111111111109,717.1717171717171,-3.448275862068968,603.7183957740214,L_05,0,1
17579,111.11111111111109,717.1717171717171,0.0,292.11653481842427,L_05,0,1
17580,111.11111111111109,737.3737373737372,-100.0,3791.0572712472217,L_05,1,1
17581,111.11111111111109,737.3737373737372,-96.55172413793103,3704.205638040252,L_05,1,1
17582,111.11111111111109,737.3737373737372,-93.10344827586206,3271.467159225246,L_05,1,1
17583,111.11111111111109,737.3737373737372,-89.65517241379311,3481.9475122611475,L_05,1,1
17584,111.11111111111109,737.3737373737372,-86.20689655172414,3145.543541861834,L_05,1,1
17585,111.11111111111109,737.3737373737372,-82.75862068965517,2891.742758756196,L_05,1,1
17586,111.11111111111109,737.3737373737372,-79.3103448275862,2666.7908852365113,L_05,1,1
17587,111.11111111111109,737.3737373737372,-75.86206896551724,2739.275963640167,L_05,1,1
17588,111.11111111111109,737.3737373737372,-72.41379310344828,2572.234069742921,L_05,1,1
17589,111.11111111111109,737.3737373737372,-68.96551724137932,2512.174931980264,L_05,1,1
17590,111.11111111111109,737.3737373737372,-65.51724137931035,2519.716709027718,L_05,1,1
17591,111.11111111111109,737.3737373737372,-62.06896551724138,2048.452528751287,L_05,1,1
17592,111.11111111111109,737.3737373737372,-58.62068965517241,2187.9440045248675,L_05,1,1
17593,111.11111111111109,737.3737373737372,-55.17241379310345,2148.1164684454166,L_05,1,1
17594,111.11111111111109,737.3737373737372,-51.724137931034484,1700.3368298064647,L_05,1,1
17595,111.11111111111109,737.3737373737372,-48.27586206896552,1908.701147317088,L_05,1,1
17596,111.11111111111109,737.3737373737372,-44.827586206896555,1926.2416474920788,L_05,1,1
17597,111.11111111111109,737.3737373737372,-41.37931034482759,1720.3121219486761,L_05,1,1
17598,111.11111111111109,737.3737373737372,-37.931034482758626,1516.0083415525983,L_05,1,1
17599,111.11111111111109,737.3737373737372,-34.482758620689665,1650.540929560681,L_05,1,1
17600,111.11111111111109,737.3737373737372,-31.034482758620697,524.1121206887963,L_05,0,1
17601,111.11111111111109,737.3737373737372,-27.58620689655173,369.5054808813648,L_05,0,1
17602,111.11111111111109,737.3737373737372,-24.13793103448276,336.80559924571355,L_05,0,1
17603,111.11111111111109,737.3737373737372,-20.689655172413794,768.2843653244868,L_05,0,1
17604,111.11111111111109,737.3737373737372,-17.241379310344826,503.43433534364806,L_05,0,1
17605,111.11111111111109,737.3737373737372,-13.793103448275872,171.0111819097902,L_05,0,1
17606,111.11111111111109,737.3737373737372,-10.344827586206904,234.29127066903146,L_05,0,1
17607,111.11111111111109,737.3737373737372,-6.896551724137936,426.31713462452046,L_05,0,1
17608,111.11111111111109,737.3737373737372,-3.448275862068968,110.06661023866775,L_05,0,1
17609,111.11111111111109,737.3737373737372,0.0,299.71261501637093,L_05,0,1
17610,111.11111111111109,757.5757575757575,-100.0,3051.3628598326977,L_05,1,1
17611,111.11111111111109,757.5757575757575,-96.55172413793103,3489.5634253209414,L_05,1,1
17612,111.11111111111109,757.5757575757575,-93.10344827586206,3144.6655987872236,L_05,1,1
17613,111.11111111111109,757.5757575757575,-89.65517241379311,3149.2053994188113,L_05,1,1
17614,111.11111111111109,757.5757575757575,-86.20689655172414,3200.7633706294087,L_05,1,1
17615,111.11111111111109,757.5757575757575,-82.75862068965517,3009.079704928255,L_05,1,1
17616,111.11111111111109,757.5757575757575,-79.3103448275862,2993.428758415239,L_05,1,1
17617,111.11111111111109,757.5757575757575,-75.86206896551724,2537.7190503106963,L_05,1,1
17618,111.11111111111109,757.5757575757575,-72.41379310344828,2401.3333360289275,L_05,1,1
17619,111.11111111111109,757.5757575757575,-68.96551724137932,2426.973155371164,L_05,1,1
17620,111.11111111111109,757.5757575757575,-65.51724137931035,2642.519742249143,L_05,1,1
17621,111.11111111111109,757.5757575757575,-62.06896551724138,2042.7520806230814,L_05,1,1
17622,111.11111111111109,757.5757575757575,-58.62068965517241,2379.5091530002574,L_05,1,1
17623,111.11111111111109,757.5757575757575,-55.17241379310345,1823.2338768680488,L_05,1,1
17624,111.11111111111109,757.5757575757575,-51.724137931034484,2072.5756288127086,L_05,1,1
17625,111.11111111111109,757.5757575757575,-48.27586206896552,1723.0219878791704,L_05,1,1
17626,111.11111111111109,757.5757575757575,-44.827586206896555,1612.9926120977134,L_05,1,1
17627,111.11111111111109,757.5757575757575,-41.37931034482759,1989.201689320396,L_05,1,1
17628,111.11111111111109,757.5757575757575,-37.931034482758626,1570.7037232207672,L_05,1,1
17629,111.11111111111109,757.5757575757575,-34.482758620689665,1432.6623186092977,L_05,1,1
17630,111.11111111111109,757.5757575757575,-31.034482758620697,1822.327263702617,L_05,1,1
17631,111.11111111111109,757.5757575757575,-27.58620689655173,202.4610746702448,L_05,0,1
17632,111.11111111111109,757.5757575757575,-24.13793103448276,499.16205482396543,L_05,0,1
17633,111.11111111111109,757.5757575757575,-20.689655172413794,-196.14442844311031,L_05,0,1
17634,111.11111111111109,757.5757575757575,-17.241379310344826,331.9717073170488,L_05,0,1
17635,111.11111111111109,757.5757575757575,-13.793103448275872,658.0287230818137,L_05,0,1
17636,111.11111111111109,757.5757575757575,-10.344827586206904,688.6002045080338,L_05,0,1
17637,111.11111111111109,757.5757575757575,-6.896551724137936,257.7066418998528,L_05,0,1
17638,111.11111111111109,757.5757575757575,-3.448275862068968,862.6390639457526,L_05,0,1
17639,111.11111111111109,757.5757575757575,0.0,341.10296510932073,L_05,0,1
17640,111.11111111111109,777.7777777777776,-100.0,3176.672002009263,L_05,1,1
17641,111.11111111111109,777.7777777777776,-96.55172413793103,3098.218401197668,L_05,1,1
17642,111.11111111111109,777.7777777777776,-93.10344827586206,3427.5050277164573,L_05,1,1
17643,111.11111111111109,777.7777777777776,-89.65517241379311,2573.550068777865,L_05,1,1
17644,111.11111111111109,777.7777777777776,-86.20689655172414,3070.8696123527207,L_05,1,1
17645,111.11111111111109,777.7777777777776,-82.75862068965517,2759.333795911243,L_05,1,1
17646,111.11111111111109,777.7777777777776,-79.3103448275862,2631.438665850036,L_05,1,1
17647,111.11111111111109,777.7777777777776,-75.86206896551724,2566.066604344337,L_05,1,1
17648,111.11111111111109,777.7777777777776,-72.41379310344828,2305.1879846611932,L_05,1,1
17649,111.11111111111109,777.7777777777776,-68.96551724137932,2622.3314863469122,L_05,1,1
17650,111.11111111111109,777.7777777777776,-65.51724137931035,2344.775976376062,L_05,1,1
17651,111.11111111111109,777.7777777777776,-62.06896551724138,2049.670334609383,L_05,1,1
17652,111.11111111111109,777.7777777777776,-58.62068965517241,2493.7016545458614,L_05,1,1
17653,111.11111111111109,777.7777777777776,-55.17241379310345,1932.0582503317582,L_05,1,1
17654,111.11111111111109,777.7777777777776,-51.724137931034484,2143.967469862432,L_05,1,1
17655,111.11111111111109,777.7777777777776,-48.27586206896552,2211.4931370754935,L_05,1,1
17656,111.11111111111109,777.7777777777776,-44.827586206896555,1840.4978285507216,L_05,1,1
17657,111.11111111111109,777.7777777777776,-41.37931034482759,1730.3137215744332,L_05,1,1
17658,111.11111111111109,777.7777777777776,-37.931034482758626,1324.0938169274004,L_05,1,1
17659,111.11111111111109,777.7777777777776,-34.482758620689665,1250.699036679737,L_05,1,1
17660,111.11111111111109,777.7777777777776,-31.034482758620697,1400.263996880073,L_05,1,1
17661,111.11111111111109,777.7777777777776,-27.58620689655173,433.0761804480648,L_05,0,1
17662,111.11111111111109,777.7777777777776,-24.13793103448276,-162.75620963082395,L_05,0,1
17663,111.11111111111109,777.7777777777776,-20.689655172413794,613.0960340333835,L_05,0,1
17664,111.11111111111109,777.7777777777776,-17.241379310344826,291.9371204521051,L_05,0,1
17665,111.11111111111109,777.7777777777776,-13.793103448275872,839.2798548438509,L_05,0,1
17666,111.11111111111109,777.7777777777776,-10.344827586206904,860.8076058422369,L_05,0,1
17667,111.11111111111109,777.7777777777776,-6.896551724137936,214.26708630362774,L_05,0,1
17668,111.11111111111109,777.7777777777776,-3.448275862068968,616.2801175104028,L_05,0,1
17669,111.11111111111109,777.7777777777776,0.0,361.15387879351357,L_05,0,1
17670,111.11111111111109,797.9797979797979,-100.0,3112.5319159943774,L_05,1,1
17671,111.11111111111109,797.9797979797979,-96.55172413793103,3519.9721269049933,L_05,1,1
17672,111.11111111111109,797.9797979797979,-93.10344827586206,3553.6028244686086,L_05,1,1
17673,111.11111111111109,797.9797979797979,-89.65517241379311,3357.7792168179667,L_05,1,1
17674,111.11111111111109,797.9797979797979,-86.20689655172414,3050.1229052199096,L_05,1,1
17675,111.11111111111109,797.9797979797979,-82.75862068965517,2924.0504634782083,L_05,1,1
17676,111.11111111111109,797.9797979797979,-79.3103448275862,2851.782820599828,L_05,1,1
17677,111.11111111111109,797.9797979797979,-75.86206896551724,2331.578529544089,L_05,1,1
17678,111.11111111111109,797.9797979797979,-72.41379310344828,2560.3524637493906,L_05,1,1
17679,111.11111111111109,797.9797979797979,-68.96551724137932,2600.3964116825045,L_05,1,1
17680,111.11111111111109,797.9797979797979,-65.51724137931035,2595.542632744633,L_05,1,1
17681,111.11111111111109,797.9797979797979,-62.06896551724138,2607.5622971565354,L_05,1,1
17682,111.11111111111109,797.9797979797979,-58.62068965517241,1935.4756640472808,L_05,1,1
17683,111.11111111111109,797.9797979797979,-55.17241379310345,1908.632874299256,L_05,1,1
17684,111.11111111111109,797.9797979797979,-51.724137931034484,1923.990526212948,L_05,1,1
17685,111.11111111111109,797.9797979797979,-48.27586206896552,1644.0265884068142,L_05,1,1
17686,111.11111111111109,797.9797979797979,-44.827586206896555,1811.5359308489865,L_05,1,1
17687,111.11111111111109,797.9797979797979,-41.37931034482759,1858.5157574429745,L_05,1,1
17688,111.11111111111109,797.9797979797979,-37.931034482758626,1183.9595215228078,L_05,1,1
17689,111.11111111111109,797.9797979797979,-34.482758620689665,1400.0209257936053,L_05,1,1
17690,111.11111111111109,797.9797979797979,-31.034482758620697,1198.0650551248732,L_05,1,1
17691,111.11111111111109,797.9797979797979,-27.58620689655173,573.4070102033321,L_05,0,1
17692,111.11111111111109,797.9797979797979,-24.13793103448276,207.41379047873062,L_05,0,1
17693,111.11111111111109,797.9797979797979,-20.689655172413794,462.92182198571703,L_05,0,1
17694,111.11111111111109,797.9797979797979,-17.241379310344826,420.1542563407242,L_05,0,1
17695,111.11111111111109,797.9797979797979,-13.793103448275872,110.45581414721943,L_05,0,1
17696,111.11111111111109,797.9797979797979,-10.344827586206904,253.7419093834056,L_05,0,1
17697,111.11111111111109,797.9797979797979,-6.896551724137936,501.8914470696834,L_05,0,1
17698,111.11111111111109,797.9797979797979,-3.448275862068968,704.7912921688813,L_05,0,1
17699,111.11111111111109,797.9797979797979,0.0,476.2632285712684,L_05,0,1
17700,111.11111111111109,818.181818181818,-100.0,3539.5242729199217,L_05,1,1
17701,111.11111111111109,818.181818181818,-96.55172413793103,3224.2738086712634,L_05,1,1
17702,111.11111111111109,818.181818181818,-93.10344827586206,3461.2398202876116,L_05,1,1
17703,111.11111111111109,818.181818181818,-89.65517241379311,2885.8833191870435,L_05,1,1
17704,111.11111111111109,818.181818181818,-86.20689655172414,2746.9286011917357,L_05,1,1
17705,111.11111111111109,818.181818181818,-82.75862068965517,2919.351704890213,L_05,1,1
17706,111.11111111111109,818.181818181818,-79.3103448275862,3020.5043507005485,L_05,1,1
17707,111.11111111111109,818.181818181818,-75.86206896551724,2586.1755304309213,L_05,1,1
17708,111.11111111111109,818.181818181818,-72.41379310344828,2438.2672197923093,L_05,1,1
17709,111.11111111111109,818.181818181818,-68.96551724137932,2492.192472193489,L_05,1,1
17710,111.11111111111109,818.181818181818,-65.51724137931035,2414.007143392704,L_05,1,1
17711,111.11111111111109,818.181818181818,-62.06896551724138,2413.9744957207913,L_05,1,1
17712,111.11111111111109,818.181818181818,-58.62068965517241,1789.98286342837,L_05,1,1
17713,111.11111111111109,818.181818181818,-55.17241379310345,2148.0861235012962,L_05,1,1
17714,111.11111111111109,818.181818181818,-51.724137931034484,1643.8050560623205,L_05,1,1
17715,111.11111111111109,818.181818181818,-48.27586206896552,1928.1720580235728,L_05,1,1
17716,111.11111111111109,818.181818181818,-44.827586206896555,1665.3757095933038,L_05,1,1
17717,111.11111111111109,818.181818181818,-41.37931034482759,1238.1666258370376,L_05,1,1
17718,111.11111111111109,818.181818181818,-37.931034482758626,1532.4692129744844,L_05,1,1
17719,111.11111111111109,818.181818181818,-34.482758620689665,1502.3109800246602,L_05,1,1
17720,111.11111111111109,818.181818181818,-31.034482758620697,190.81859243241635,L_05,0,1
17721,111.11111111111109,818.181818181818,-27.58620689655173,438.60655776255834,L_05,0,1
17722,111.11111111111109,818.181818181818,-24.13793103448276,558.6328459448576,L_05,0,1
17723,111.11111111111109,818.181818181818,-20.689655172413794,508.65621304662193,L_05,0,1
17724,111.11111111111109,818.181818181818,-17.241379310344826,60.94255202094013,L_05,0,1
17725,111.11111111111109,818.181818181818,-13.793103448275872,529.2739211752931,L_05,0,1
17726,111.11111111111109,818.181818181818,-10.344827586206904,633.416089763055,L_05,0,1
17727,111.11111111111109,818.181818181818,-6.896551724137936,356.6823311085189,L_05,0,1
17728,111.11111111111109,818.181818181818,-3.448275862068968,308.66290153994856,L_05,0,1
17729,111.11111111111109,818.181818181818,0.0,22.784850812015975,L_05,0,1
17730,111.11111111111109,838.3838383838383,-100.0,3276.174987581406,L_05,1,1
17731,111.11111111111109,838.3838383838383,-96.55172413793103,3380.7318639816076,L_05,1,1
17732,111.11111111111109,838.3838383838383,-93.10344827586206,3081.4260083407394,L_05,1,1
17733,111.11111111111109,838.3838383838383,-89.65517241379311,2953.8729774076996,L_05,1,1
17734,111.11111111111109,838.3838383838383,-86.20689655172414,3521.1038890513732,L_05,1,1
17735,111.11111111111109,838.3838383838383,-82.75862068965517,3181.39661202792,L_05,1,1
17736,111.11111111111109,838.3838383838383,-79.3103448275862,2645.198897043238,L_05,1,1
17737,111.11111111111109,838.3838383838383,-75.86206896551724,2661.154077260556,L_05,1,1
17738,111.11111111111109,838.3838383838383,-72.41379310344828,2844.4817447229966,L_05,1,1
17739,111.11111111111109,838.3838383838383,-68.96551724137932,2086.5695807971674,L_05,1,1
17740,111.11111111111109,838.3838383838383,-65.51724137931035,1998.6143423822814,L_05,1,1
17741,111.11111111111109,838.3838383838383,-62.06896551724138,2361.146483718103,L_05,1,1
17742,111.11111111111109,838.3838383838383,-58.62068965517241,2224.626452085083,L_05,1,1
17743,111.11111111111109,838.3838383838383,-55.17241379310345,2049.3384227732863,L_05,1,1
17744,111.11111111111109,838.3838383838383,-51.724137931034484,2207.6117811808367,L_05,1,1
17745,111.11111111111109,838.3838383838383,-48.27586206896552,1891.5583140937051,L_05,1,1
17746,111.11111111111109,838.3838383838383,-44.827586206896555,1559.6706243719732,L_05,1,1
17747,111.11111111111109,838.3838383838383,-41.37931034482759,1635.3963680090483,L_05,1,1
17748,111.11111111111109,838.3838383838383,-37.931034482758626,1666.829931973377,L_05,1,1
17749,111.11111111111109,838.3838383838383,-34.482758620689665,1450.863812721155,L_05,1,1
17750,111.11111111111109,838.3838383838383,-31.034482758620697,5.700260516044125,L_05,0,1
17751,111.11111111111109,838.3838383838383,-27.58620689655173,222.22281039244604,L_05,0,1
17752,111.11111111111109,838.3838383838383,-24.13793103448276,327.1941386681645,L_05,0,1
17753,111.11111111111109,838.3838383838383,-20.689655172413794,457.2414651464599,L_05,0,1
17754,111.11111111111109,838.3838383838383,-17.241379310344826,855.3600972869408,L_05,0,1
17755,111.11111111111109,838.3838383838383,-13.793103448275872,140.33349373654977,L_05,0,1
17756,111.11111111111109,838.3838383838383,-10.344827586206904,552.5599664068512,L_05,0,1
17757,111.11111111111109,838.3838383838383,-6.896551724137936,634.7352828740518,L_05,0,1
17758,111.11111111111109,838.3838383838383,-3.448275862068968,551.781975135985,L_05,0,1
17759,111.11111111111109,838.3838383838383,0.0,366.81443161277105,L_05,0,1
17760,111.11111111111109,858.5858585858584,-100.0,3310.167560039965,L_05,1,1
17761,111.11111111111109,858.5858585858584,-96.55172413793103,2943.4218759584846,L_05,1,1
17762,111.11111111111109,858.5858585858584,-93.10344827586206,3199.4090247174086,L_05,1,1
17763,111.11111111111109,858.5858585858584,-89.65517241379311,3195.3958265968467,L_05,1,1
17764,111.11111111111109,858.5858585858584,-86.20689655172414,3099.954578415847,L_05,1,1
17765,111.11111111111109,858.5858585858584,-82.75862068965517,2818.8148611065467,L_05,1,1
17766,111.11111111111109,858.5858585858584,-79.3103448275862,2710.8821322071876,L_05,1,1
17767,111.11111111111109,858.5858585858584,-75.86206896551724,2643.6382383474047,L_05,1,1
17768,111.11111111111109,858.5858585858584,-72.41379310344828,2384.881086022036,L_05,1,1
17769,111.11111111111109,858.5858585858584,-68.96551724137932,2581.7005143077595,L_05,1,1
17770,111.11111111111109,858.5858585858584,-65.51724137931035,2114.09338417014,L_05,1,1
17771,111.11111111111109,858.5858585858584,-62.06896551724138,2553.7842858858203,L_05,1,1
17772,111.11111111111109,858.5858585858584,-58.62068965517241,2102.8381778898224,L_05,1,1
17773,111.11111111111109,858.5858585858584,-55.17241379310345,2091.2877082339714,L_05,1,1
17774,111.11111111111109,858.5858585858584,-51.724137931034484,2040.0051174932164,L_05,1,1
17775,111.11111111111109,858.5858585858584,-48.27586206896552,2110.7342586842315,L_05,1,1
17776,111.11111111111109,858.5858585858584,-44.827586206896555,1671.220474571399,L_05,1,1
17777,111.11111111111109,858.5858585858584,-41.37931034482759,1560.479560723892,L_05,1,1
17778,111.11111111111109,858.5858585858584,-37.931034482758626,1590.4032893524995,L_05,1,1
17779,111.11111111111109,858.5858585858584,-34.482758620689665,541.2030229907051,L_05,0,1
17780,111.11111111111109,858.5858585858584,-31.034482758620697,677.9543840397987,L_05,0,1
17781,111.11111111111109,858.5858585858584,-27.58620689655173,157.74433777085233,L_05,0,1
17782,111.11111111111109,858.5858585858584,-24.13793103448276,521.9627874491482,L_05,0,1
17783,111.11111111111109,858.5858585858584,-20.689655172413794,363.92343732392624,L_05,0,1
17784,111.11111111111109,858.5858585858584,-17.241379310344826,688.3057254751683,L_05,0,1
17785,111.11111111111109,858.5858585858584,-13.793103448275872,59.94114216772613,L_05,0,1
17786,111.11111111111109,858.5858585858584,-10.344827586206904,536.1380606624737,L_05,0,1
17787,111.11111111111109,858.5858585858584,-6.896551724137936,589.5163942638236,L_05,0,1
17788,111.11111111111109,858.5858585858584,-3.448275862068968,454.7191384393743,L_05,0,1
17789,111.11111111111109,858.5858585858584,0.0,57.78151329506443,L_05,0,1
17790,111.11111111111109,878.7878787878788,-100.0,3467.092302785757,L_05,1,1
17791,111.11111111111109,878.7878787878788,-96.55172413793103,3379.2051777911006,L_05,1,1
17792,111.11111111111109,878.7878787878788,-93.10344827586206,2683.994430388139,L_05,1,1
17793,111.11111111111109,878.7878787878788,-89.65517241379311,2818.317909577251,L_05,1,1
17794,111.11111111111109,878.7878787878788,-86.20689655172414,3182.801492693799,L_05,1,1
17795,111.11111111111109,878.7878787878788,-82.75862068965517,2705.3688356316156,L_05,1,1
17796,111.11111111111109,878.7878787878788,-79.3103448275862,2473.4052956913474,L_05,1,1
17797,111.11111111111109,878.7878787878788,-75.86206896551724,2742.501475837724,L_05,1,1
17798,111.11111111111109,878.7878787878788,-72.41379310344828,2691.5578739363586,L_05,1,1
17799,111.11111111111109,878.7878787878788,-68.96551724137932,2929.0236788343545,L_05,1,1
17800,111.11111111111109,878.7878787878788,-65.51724137931035,2379.1022540734457,L_05,1,1
17801,111.11111111111109,878.7878787878788,-62.06896551724138,2001.011023474337,L_05,1,1
17802,111.11111111111109,878.7878787878788,-58.62068965517241,2152.4513560081687,L_05,1,1
17803,111.11111111111109,878.7878787878788,-55.17241379310345,1914.2071731152575,L_05,1,1
17804,111.11111111111109,878.7878787878788,-51.724137931034484,2108.7694879844503,L_05,1,1
17805,111.11111111111109,878.7878787878788,-48.27586206896552,1636.3226969596992,L_05,1,1
17806,111.11111111111109,878.7878787878788,-44.827586206896555,1665.1181390501056,L_05,1,1
17807,111.11111111111109,878.7878787878788,-41.37931034482759,1683.874089238489,L_05,1,1
17808,111.11111111111109,878.7878787878788,-37.931034482758626,326.58531942764233,L_05,0,1
17809,111.11111111111109,878.7878787878788,-34.482758620689665,609.3122000796984,L_05,0,1
17810,111.11111111111109,878.7878787878788,-31.034482758620697,160.70751525560846,L_05,0,1
17811,111.11111111111109,878.7878787878788,-27.58620689655173,131.15028067354723,L_05,0,1
17812,111.11111111111109,878.7878787878788,-24.13793103448276,443.69646536493553,L_05,0,1
17813,111.11111111111109,878.7878787878788,-20.689655172413794,373.34902625284525,L_05,0,1
17814,111.11111111111109,878.7878787878788,-17.241379310344826,578.5302505889119,L_05,0,1
17815,111.11111111111109,878.7878787878788,-13.793103448275872,329.6813077154908,L_05,0,1
17816,111.11111111111109,878.7878787878788,-10.344827586206904,-75.76460640580996,L_05,0,1
17817,111.11111111111109,878.7878787878788,-6.896551724137936,207.48962964376514,L_05,0,1
17818,111.11111111111109,878.7878787878788,-3.448275862068968,490.36805204038376,L_05,0,1
17819,111.11111111111109,878.7878787878788,0.0,150.85641994383317,L_05,0,1
17820,111.11111111111109,898.9898989898988,-100.0,3477.1177048586774,L_05,1,1
17821,111.11111111111109,898.9898989898988,-96.55172413793103,3376.4960135436863,L_05,1,1
17822,111.11111111111109,898.9898989898988,-93.10344827586206,3078.0943802004767,L_05,1,1
17823,111.11111111111109,898.9898989898988,-89.65517241379311,2952.1503062880843,L_05,1,1
17824,111.11111111111109,898.9898989898988,-86.20689655172414,3327.2887720302965,L_05,1,1
17825,111.11111111111109,898.9898989898988,-82.75862068965517,2780.9303220159577,L_05,1,1
17826,111.11111111111109,898.9898989898988,-79.3103448275862,2602.2962406781858,L_05,1,1
17827,111.11111111111109,898.9898989898988,-75.86206896551724,2706.332095113529,L_05,1,1
17828,111.11111111111109,898.9898989898988,-72.41379310344828,2450.6697021936006,L_05,1,1
17829,111.11111111111109,898.9898989898988,-68.96551724137932,2287.325417008106,L_05,1,1
17830,111.11111111111109,898.9898989898988,-65.51724137931035,2496.5263661190656,L_05,1,1
17831,111.11111111111109,898.9898989898988,-62.06896551724138,2070.598757762637,L_05,1,1
17832,111.11111111111109,898.9898989898988,-58.62068965517241,2205.088888722587,L_05,1,1
17833,111.11111111111109,898.9898989898988,-55.17241379310345,2242.3243244853848,L_05,1,1
17834,111.11111111111109,898.9898989898988,-51.724137931034484,1875.8257192090264,L_05,1,1
17835,111.11111111111109,898.9898989898988,-48.27586206896552,1826.9599950868483,L_05,1,1
17836,111.11111111111109,898.9898989898988,-44.827586206896555,1725.5175348326215,L_05,1,1
17837,111.11111111111109,898.9898989898988,-41.37931034482759,51.573140965864525,L_05,0,1
